GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "47000","Tennessee",5,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars) ","Thousands of dollars",76348383,80562188,84731811,86150248,88371841,91357622,96727530,100725239,107004117,111984272,113679277,107955650,111156977,115349582,121831698,124030575,129859755,137496330,142849641,149238152,156800109,163729936,167768934,185804539,204193110,217652379,229723881
 "47000","Tennessee",5,SAINC7N,81,"111-112"," Farm wages and salaries ","Thousands of dollars",137889,139350,123693,144353,170774,189246,185869,151239,171022,200877,184512,178479,170388,148156,208460,212484,225335,183059,207930,219592,206614,166160,177731,170492,275177,307559,299035
 "47000","Tennessee",5,SAINC7N,82,"..."," Nonfarm wages and salaries ","Thousands of dollars",76210494,80422838,84608118,86005895,88201067,91168376,96541661,100574000,106833095,111783395,113494765,107777171,110986589,115201426,121623238,123818091,129634420,137313271,142641711,149018560,156593495,163563776,167591203,185634047,203917933,217344820,229424846
 "47000","Tennessee",5,SAINC7N,90,"113-814","  Private nonfarm wages and salaries ","Thousands of dollars",65244737,68987806,72506592,73326674,74751491,77036487,81745445,85397398,90983407,95145466,96084311,90194303,93015650,97023592,103386134,105403674,110762721,118210441,123098151,128695358,135443210,141748832,145110621,162183467,179242635,190462530,200704759
 "47000","Tennessee",5,SAINC7N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",81832,84708,91600,91081,87303,88289,90936,93673,96815,98248,95972,96659,104512,109272,116380,121364,130080,136226,143049,145567,155353,162541,162792,166463,177115,185432,189555
 "47000","Tennessee",5,SAINC7N,101,"113","    Forestry and logging ","Thousands of dollars",25714,27731,28506,(D),23834,(D),23689,23532,23106,22677,20509,19892,21384,20929,23596,26241,29554,32326,32011,29977,30464,31224,30194,31148,33236,33764,33166
 "47000","Tennessee",5,SAINC7N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",(T),(T),(T),(D),82,(D),108,134,199,224,179,182,175,163,153,164,183,236,349,524,627,676,563,743,832,885,923
 "47000","Tennessee",5,SAINC7N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",51759,52590,58077,63179,63387,64541,67139,70007,73510,75347,75284,76585,82953,88180,92631,94959,100343,103664,110689,115066,124262,130641,132035,134572,143047,150783,155466
 "47000","Tennessee",5,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",191575,177832,170769,173952,157751,144716,148141,164669,188203,209929,230073,183761,225500,220869,220676,217269,232699,235748,206658,221414,254046,265171,254853,286634,329978,376977,373940
 "47000","Tennessee",5,SAINC7N,201,"211","    Oil and gas extraction ","Thousands of dollars",1897,2039,2474,2658,2265,1823,1768,1879,2562,3058,3722,3070,3753,5396,6079,8790,11094,4059,1458,1956,2925,3600,2876,3861,9192,6354,7562
 "47000","Tennessee",5,SAINC7N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",185107,170474,163234,166375,149274,136564,135667,143904,158621,178599,190576,141839,180176,186173,196272,190367,202916,214524,189334,205391,229573,234331,232227,260749,294688,336289,337421
 "47000","Tennessee",5,SAINC7N,203,"213","    Support activities for mining ","Thousands of dollars",(T),(T),(T),4919,6212,6329,10706,18886,27020,28272,35775,38852,41571,29300,18325,18112,18689,17165,15866,14067,21548,27240,19750,22024,26098,34334,28957
 "47000","Tennessee",5,SAINC7N,300,"22","   Utilities ","Thousands of dollars",148142,147076,152229,160139,165761,169245,175013,180324,190359,199253,204404,216390,206668,208992,214081,218950,229823,238260,243723,259373,270365,289142,308986,336219,371099,429933,465666
 "47000","Tennessee",5,SAINC7N,400,"23","   Construction ","Thousands of dollars",3841271,4097445,4316032,4251785,4085152,4224061,4372425,4722017,5420878,5860615,5755919,4703581,4610955,4895413,5076057,5068285,5447893,6113546,6421104,6973050,7270826,7846957,8276919,9096917,10589616,12082077,13294931
 "47000","Tennessee",5,SAINC7N,401,"236","    Construction of buildings ","Thousands of dollars",1052923,1114733,1154723,1106490,1102942,1209252,1207970,1313537,1552940,1579171,1525877,1206247,1147586,1212423,1272648,1307999,1428705,1689287,1584394,1707989,1751717,1905439,1983688,2205281,2681070,2974908,3159510
 "47000","Tennessee",5,SAINC7N,402,"237","    Heavy and civil engineering construction ","Thousands of dollars",561531,614065,643074,643655,614022,605162,640647,714508,780831,810329,749960,658664,762656,902457,833780,764988,846662,899482,960724,1063098,1075548,1130063,1210270,1309208,1558006,1726579,2114025
